id,has_attachment,status,text,link,user_id,resolved_by_id,target_id,visits_count_admin,visits_count_expert,visits_count_user
6197,FALSE,RESOLVED, Пожалуйста напишите что за музыка(((,http://hazanda.com/ticket-6197,4927,833,2885,,4,2
6198,FALSE,RESOLVED,Давно искал так и не смог найти находится 10:30 сылку на видео я скинул ,http://hazanda.com/ticket-6198,4928,833,2884,,1,7
6199,FALSE,OPEN,Подскажите пожалуйста что за трек с 0:12 секунды https://youtu.be/d7Ur74LDS4g,http://hazanda.com/ticket-6199,4929,,,,2,1
6200,FALSE,RESOLVED,https://vk.com/video29232715_456239025 Нужна ваша помощь! Не могу найти этот трек.,http://hazanda.com/ticket-6200,4933,833,2883,,1,1
6201,FALSE,OPEN, танцы ТНТ - 3 сезон,http://hazanda.com/ticket-6201,1175,,,,2,
6202,FALSE,CLOSED,трек под который Варенья исполняла сольный танец ,http://hazanda.com/ticket-6202,1175,833,2882,,2,6
6203,FALSE,RESOLVED,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6203,4933,833,2904,,1,13
6204,FALSE,RESOLVED,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6204,4934,833,2902,,2,2
6205,FALSE,CLOSED,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6205,4935,833,2901,,2,9
6206,FALSE,CLOSED,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6206,4905,712,2913,,3,10
6207,FALSE,OPEN,Мне очень нужна музыка из видео Марии Новосад Брат Сестра и Две Доски которая начинает играть примерно с 03:03. ,http://hazanda.com/ticket-6207,4936,,2905,,3,3
6208,FALSE,CLOSED, I remember how...,http://hazanda.com/ticket-6208,4937,,,,1,2
6209,FALSE,CLOSED,Dollars... ,http://hazanda.com/ticket-6209,2215,712,2911,,7,3
6210,FALSE,CLOSED, I remember how,http://hazanda.com/ticket-6210,4912,833,2908,,2,3
6211,FALSE,RESOLVED,Dollars ,http://hazanda.com/ticket-6211,4938,833,2909,,1,13
6212,FALSE,CLOSED,трек пожалуйста кто знает,http://hazanda.com/ticket-6212,4707,712,2910,,5,6
6213,FALSE,CLOSED,ТРЕК,http://hazanda.com/ticket-6213,4430,,,,1,1
6214,FALSE,OPEN, трек ,http://hazanda.com/ticket-6214,4430,,,,5,4
6215,FALSE,RESOLVED,срочно,http://hazanda.com/ticket-6215,4939,712,2907,,2,6
6216,FALSE,RESOLVED,пожалуйста ,http://hazanda.com/ticket-6216,4940,712,2906,,2,6
6217,FALSE,RESOLVED,песня на 56 минуте в 8 серии дорамы Золушка и 4 принца ,http://hazanda.com/ticket-6217,4853,712,2903,,2,4
6218,FALSE,OPEN,Второй трек из этого видео ,http://hazanda.com/ticket-6218,4941,,,,2,2
6219,FALSE,CLOSED,Доброго времени суток! Помогите пожалуйста найти трек из сериала Темная материя / Dark Matter. Кто нибудь знает что за песня играет во время тусы в воображение андроида? 35-36 мин. 10 серия 2 сезона ,http://hazanda.com/ticket-6219,4942,712,2900,,3,4
6220,FALSE,CLOSED,Скиньте трек пж.,http://hazanda.com/ticket-6220,4943,,,,2,7
6221,FALSE,OPEN, Здравствуйте подскажите пожалуйста что за музыка играет в этом видео с момента 5:20 ?,http://hazanda.com/ticket-6221,4918,,,,4,4
6222,FALSE,RESOLVED,Неимоверно буду благодарен если подскажите))) ,http://hazanda.com/ticket-6222,4945,712,2926,,6,2
6223,FALSE,OPEN, https://vk.com/jbarmy?z=video-15036262_456241687%2F4d6fc1e508854a946f%2Fpl_wall_-15036262 что за песня?,http://hazanda.com/ticket-6223,4944,,,,2,
6224,FALSE,RESOLVED, ,http://hazanda.com/ticket-6224,4946,833,2912,,1,2
6225,FALSE,REOPEN, с 1:35 наачинается муызка,http://hazanda.com/ticket-6225,85,,,,3,22
6226,FALSE,RESOLVED, ,http://hazanda.com/ticket-6226,4947,712,2915,,3,
6227,FALSE,CLOSED,что за песня играет в этом видел с 6 секунды https://www.youtube.com/watch?v=w2ymsbG4pDI,http://hazanda.com/ticket-6227,4948,833,2914,,2,9
6228,FALSE,OPEN,Record Test–8945. Подскажите настоящее название песни,http://hazanda.com/ticket-6228,4949,,,,3,6
6229,FALSE,OPEN,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6229,4950,,,,2,
6230,FALSE,CLOSED,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6230,4951,,,,2,3
6231,FALSE,OPEN,https://vk.com/videos5421830?z=video278876941_456239024%2Fpl_5421830_-2,http://hazanda.com/ticket-6231,4933,,,,3,1
6232,TRUE,REOPEN, Подскажите трек на 3:05,http://hazanda.com/ticket-6232,4951,,,,5,9
6233,FALSE,CLOSED,https://youtu.be/FvpqANa64zg ,http://hazanda.com/ticket-6233,4948,,,,3,34
6234,FALSE,OPEN, музыка на 3:05,http://hazanda.com/ticket-6234,4952,,,,3,
6235,FALSE,CLOSED,https://www.youtube.com/watch?time_continue=1&v=FvpqANa64zg ,http://hazanda.com/ticket-6235,4953,,,,4,5
6236,FALSE,OPEN, 3:05,http://hazanda.com/ticket-6236,4954,,,,2,2
6237,FALSE,OPEN,музыка пж,http://hazanda.com/ticket-6237,4956,,,,2,2
6238,FALSE,OPEN,https://www.youtube.com/watch?time_continue=1&v=FvpqANa64zg ,http://hazanda.com/ticket-6238,4955,,,,2,1
6239,FALSE,CLOSED,Можно полную версию?,http://hazanda.com/ticket-6239,4955,,,,2,
6240,FALSE,CLOSED, Подскажите пожалуйста название трека из видео,http://hazanda.com/ticket-6240,4955,,,,1,5
6241,FALSE,RESOLVED,https://coub.com/view/e6402 ,http://hazanda.com/ticket-6241,4957,43,2920,,9,7
6242,FALSE,OPEN,подскажите трек буду благодарен,http://hazanda.com/ticket-6242,4958,,,,3,1
6243,FALSE,OPEN,Сериал Вечный отпуск 8 серия 35 секунда трек,http://hazanda.com/ticket-6243,3156,,,,2,2
6244,FALSE,RESOLVED,Трек!,http://hazanda.com/ticket-6244,4959,43,2919,,5,1
6245,FALSE,CLOSED,Подскажите последний трек,http://hazanda.com/ticket-6245,1175,,,,,1
6246,FALSE,RESOLVED,подскажите трэк https://vk.com/im?sel=166063388&z=video166063388_456239025%2F1702531ead11e2ac40,http://hazanda.com/ticket-6246,4962,43,2918,,3,1
6247,FALSE,OPEN,Lamia Barbara @Tribal Tea + HAFLA! https://vk.com/tribaldream?z=video-55518383_456239026%2F45ca0d1c32c115388d%2Fpl_wall_-55518383 хотелось бы найти 1вый трек в этом видео спасибо.,http://hazanda.com/ticket-6247,3664,,,,3,3
6248,FALSE,CLOSED, http://vk.com/wall1456214_1036391,http://hazanda.com/ticket-6248,3664,,,,1,
6249,FALSE,CLOSED,Подскажите какая песня звучит на 10 минуте? ,http://hazanda.com/ticket-6249,4961,833,2916,,2,8
6250,TRUE,REOPEN,нужен очень трек ,http://hazanda.com/ticket-6250,3967,,,,1,9
6251,FALSE,OPEN,Трек на 2 минуте.https://www.youtube.com/watch?v=pT_ufFbHCzM,http://hazanda.com/ticket-6251,4823,,,,2,6
6252,FALSE,RESOLVED,найти песню,http://hazanda.com/ticket-6252,4965,833,2917,,6,12
6253,FALSE,REOPEN,https://coub.com/view/ekhkw трек отсюда,http://hazanda.com/ticket-6253,4966,,,,3,10
6254,FALSE,CLOSED, Ребят помоги пожалуйста найти трек ,http://hazanda.com/ticket-6254,4967,,,,1,
6255,FALSE,CLOSED,ну оооочень надо ,http://hazanda.com/ticket-6255,4967,,,,1,
6256,FALSE,OPEN,https://www.instagram.com/p/BJ1pye_hVCs/,http://hazanda.com/ticket-6256,4967,,,,4,5
6257,FALSE,OPEN, ,http://hazanda.com/ticket-6257,4933,,,,5,6
6258,FALSE,CLOSED,because you love me so ,http://hazanda.com/ticket-6258,4969,,,,2,1
6259,FALSE,CLOSED,Помогите найти название трека,http://hazanda.com/ticket-6259,2667,,,,,1
6260,FALSE,CLOSED,Трек на 2 минуте https://www.youtube.com/watch?v=pT_ufFbHCzM,http://hazanda.com/ticket-6260,4883,,,,4,
6261,FALSE,OPEN,Трек пжлст(,http://hazanda.com/ticket-6261,4806,,,,3,1
6262,FALSE,OPEN,помогите найти трек на 3:03 умоляю,http://hazanda.com/ticket-6262,4971,,,,2,4
6263,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6263,4972,,,,2,
6264,FALSE,CLOSED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6264,4973,,,,1,2
6265,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6265,4974,,,,2,1
6266,FALSE,OPEN,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6266,4975,,,,2,
6267,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6267,4976,,,,2,1
6268,TRUE,CLOSED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6268,4905,833,2930,,3,6
6269,FALSE,RESOLVED, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6269,4683,712,2923,,2,4
6270,FALSE,CLOSED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6270,4977,,,,1,
6271,FALSE,CLOSED, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6271,1770,833,2929,,3,10
6272,FALSE,CLOSED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6272,1770,712,2922,,3,7
6273,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6273,4978,,,,3,1
6274,FALSE,RESOLVED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6274,4979,712,2921,,2,6
6275,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6275,3283,,,,3,5
6276,FALSE,OPEN,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6276,4834,,,,2,6
6277,FALSE,OPEN, Скажите пожалуйста что за песня,http://hazanda.com/ticket-6277,4980,,,,3,2
6278,FALSE,CLOSED,https://coub.com/view/dkjx8 ,http://hazanda.com/ticket-6278,4982,712,2924,,2,3
6279,FALSE,CLOSED,Что за трек?,http://hazanda.com/ticket-6279,4983,,2925,,3,2
6280,FALSE,OPEN,https://vk.com/video?z=video-96271790_171401847%2F4d92e388b35b291943%2Fpl_updates,http://hazanda.com/ticket-6280,4933,,,,2,2
6281,FALSE,CLOSED, Привет ребята ,http://hazanda.com/ticket-6281,3820,,,,2,2
6282,FALSE,OPEN,меня зацепил трек из данного видеоhttps://www.youtube.com/watch?v=BKeRmj7cAug начинается 3.02 ,http://hazanda.com/ticket-6282,4984,,,,2,6
6283,FALSE,CLOSED,Прошу вашей помощи шазам не помог - вся надежда на вас!,http://hazanda.com/ticket-6283,4985,,,,2,1
6284,FALSE,RESOLVED,Жду ответа ,http://hazanda.com/ticket-6284,3937,833,2927,,3,11
6285,FALSE,OPEN,Вита ,http://hazanda.com/ticket-6285,4985,,,,6,3
6286,FALSE,CLOSED,Не знаю названия. Помогите. Нарезал из видео. ,http://hazanda.com/ticket-6286,4987,,,,2,1
6287,FALSE,OPEN,Помогите найти этот трек. У меня шазам не находит( Буду благодарна если кто-то найдёт) Спасибо,http://hazanda.com/ticket-6287,4987,,,,3,4
6288,FALSE,OPEN,очень красивый трек но не могу найти. Много времени искала(,http://hazanda.com/ticket-6288,4987,,,,3,1
6289,FALSE,RESOLVED,трек пожалуйста,http://hazanda.com/ticket-6289,4988,712,2928,,2,1
6290,TRUE,OPEN,И этот пожалуйста :(,http://hazanda.com/ticket-6290,4986,,,,2,1
6291,FALSE,OPEN,Доброго времени суток. Не могу найти музыку из рекламы Tele2 интернет затягивает . Порекомендрвали обратиться к вам сказали вы лучшие. Заранее большое спасибо ,http://hazanda.com/ticket-6291,4260,,,,2,2
6292,FALSE,OPEN,минуус пожалуйста ,http://hazanda.com/ticket-6292,4554,,,,2,4
6293,FALSE,RESOLVED,Хочу найти трек который находится в видеоролике ,http://hazanda.com/ticket-6293,4991,712,2935,,3,1
6294,FALSE,CLOSED,распознать музыку с 1:38,http://hazanda.com/ticket-6294,4990,833,2932,,2,7
6295,FALSE,RESOLVED, нужен первый трек на 1вой минуте где играют табла,http://hazanda.com/ticket-6295,4990,833,2931,,3,3
6296,FALSE,OPEN,Музыку на 1:38 спасибо большое,http://hazanda.com/ticket-6296,4990,,,,2,1
6297,FALSE,OPEN,Ребят подскажите треки с 18.25 и 2.00 спасибо,http://hazanda.com/ticket-6297,4928,,,,2,10
6298,FALSE,CLOSED,Песню з етого видио https://m.youtube.com/watch?v=4vYOTb5iP5Aо ,http://hazanda.com/ticket-6298,4992,,,,2,
6299,FALSE,RESOLVED,он начинается на 0:36,http://hazanda.com/ticket-6299,324,833,2933,,2,4
6300,FALSE,RESOLVED, Название песни в начале с 0:01 до 0:09?,http://hazanda.com/ticket-6300,324,833,2934,,1,5
6301,FALSE,OPEN,https://www.youtube.com/watch?v=X0r4GGdTaC4 ,http://hazanda.com/ticket-6301,4992,,,,2,2
6302,FALSE,OPEN,Помогите найти песню з етого видио https://m.youtube.com/watch?v=4vYOTb5iP5A,http://hazanda.com/ticket-6302,4883,,,,2,
6303,FALSE,OPEN,https://www.youtube.com/watch?v=fW3fBHO76XA последняя песня в танце? ,http://hazanda.com/ticket-6303,4993,,,,2,
6304,FALSE,OPEN,https://www.youtube.com/watch?v=fW3fBHO76XA помогите последнюю пусню в танце?,http://hazanda.com/ticket-6304,4994,,,,3,3
6305,FALSE,RESOLVED,Помогите найти песню з етого видио https://m.youtube.com/watch?v=4vYOTb5iP5A,http://hazanda.com/ticket-6305,678,712,2937,,3,4
6306,FALSE,CLOSED, Можно трек????,http://hazanda.com/ticket-6306,4996,712,2938,,3,5
6307,FALSE,CLOSED,https://vk.com/videos-92348145?z=video-92348145_456239061%2Fclub92348145%2Fpl_-92348145_-2 ,http://hazanda.com/ticket-6307,4517,,,,2,
6308,FALSE,RESOLVED,https://www.youtube.com/watch?v=Sj2XuO1eTEI музыка на 0:05,http://hazanda.com/ticket-6308,4517,833,2939,,2,4
6309,FALSE,CLOSED,подскажите песню на 0:05 в этом видео пжж,http://hazanda.com/ticket-6309,3232,,,,2,5
6310,FALSE,RESOLVED,что за трек? помогите :С,http://hazanda.com/ticket-6310,324,712,2940,,1,11
6311,FALSE,OPEN, ,http://hazanda.com/ticket-6311,4997,,,,6,18
6312,FALSE,CLOSED,10минута что за трек? ,http://hazanda.com/ticket-6312,4517,,,,3,3
6313,FALSE,OPEN,Помогите найти ремикс . ,http://hazanda.com/ticket-6313,4517,,,,3,3
6314,FALSE,OPEN,11:27,http://hazanda.com/ticket-6314,4997,,,,3,1
6315,FALSE,CLOSED,скажите трек пожалуйста !!!)) ,http://hazanda.com/ticket-6315,3232,833,2941,,4,12
6316,FALSE,OPEN,Помогите пожалуйста) ! ,http://hazanda.com/ticket-6316,4998,,,,11,2
6317,FALSE,OPEN,Недавно посмотрел видео у одной девушки на странице ВК ( Зарина Искандарова ) 26 лет с Алматы она пела то ли на узбекском то ли на уйгурском но мне так сильно понравилась песня и я решил ее найти с вашей помощью,http://hazanda.com/ticket-6317,4378,,,,2,2
6318,TRUE,CLOSED,https://vk.com/xotzatui_shmotx?z=video324230462_456239017%2Fec57f9534164ee1fcc%2Fpl_wall_-91940504,http://hazanda.com/ticket-6318,2903,43,2942,,5,11
6319,FALSE,RESOLVED,Песня с 1:56 похоже на James Brown,http://hazanda.com/ticket-6319,5000,43,2943,,3,21
6320,FALSE,OPEN,С 1:56 трек похоже на James brown может ошибаюсь. Заранее спасибо,http://hazanda.com/ticket-6320,5002,,,,2,2
6321,FALSE,OPEN,Помогите нужен трек с 1:56 подскажите пожалуйста. Похоже на James brown могу ошибаться,http://hazanda.com/ticket-6321,4806,,,,2,2
6322,FALSE,OPEN,что за песня?,http://hazanda.com/ticket-6322,4806,,,,1,4
6323,TRUE,OPEN,Что запесня играет в видео маши новосад Брат Сестра и две доски ?) Умоляю помогить?? ,http://hazanda.com/ticket-6323,4919,,,,1,10
6324,TRUE,CLOSED,Что за песня играет в видео Маши Новосад Брат Сестра и Две доски с 03:02? ,http://hazanda.com/ticket-6324,4905,833,2947,,1,5
6325,FALSE,RESOLVED,песня которая играет на 09:50 минуте 4 серии сериала Лунные влюблённые - Алые сердца Корё ,http://hazanda.com/ticket-6325,4501,43,2944,,3,1
6326,FALSE,OPEN,найдите пожалуйста 2й трек индийский он вроде с табла спасибо,http://hazanda.com/ticket-6326,5003,,,,2,1
6327,FALSE,RESOLVED,6:35,http://hazanda.com/ticket-6327,5004,43,2945,,3,
6328,FALSE,OPEN,Пожалуйста) ,http://hazanda.com/ticket-6328,2172,,,,2,14
6329,FALSE,RESOLVED,Пожалуйста) ,http://hazanda.com/ticket-6329,4658,43,2946,,3,7
6330,FALSE,RESOLVED,pls,http://hazanda.com/ticket-6330,5005,43,2948,,2,
6331,FALSE,CLOSED,55:10:00,http://hazanda.com/ticket-6331,5006,,2949,,1,3
6332,FALSE,CLOSED,PLS,http://hazanda.com/ticket-6332,5007,,,,,3
6333,FALSE,CLOSED, ОЧЕНЬ СРОЧНОО ПРОШУУУ,http://hazanda.com/ticket-6333,5008,,,,2,
6334,FALSE,RESOLVED,https://vk.com/video?z=video278876941_456239024%2Fpl_cat_updates ,http://hazanda.com/ticket-6334,5009,43,2951,,2,6
6335,FALSE,RESOLVED, https://vk.com/nespat_show?w=wall-48919992_11395 ,http://hazanda.com/ticket-6335,5010,833,2962,,2,3
6336,FALSE,OPEN,В передаче Не спать! 4 сезон 17 серия по ссылке за 5.40 до конца (ну или примерно на 42.50 минуте с начала) играет трек. Не подскажите название? ,http://hazanda.com/ticket-6336,5011,,,,2,9
6337,FALSE,OPEN,9:00 ?,http://hazanda.com/ticket-6337,5012,,,,2,2
6338,FALSE,RESOLVED,https://vk.com/video?z=video278876941_456239024%2Fpl_cat_updates,http://hazanda.com/ticket-6338,5013,43,2952,,3,3
6339,FALSE,CLOSED,отличный трек,http://hazanda.com/ticket-6339,5008,,,,2,3
6340,FALSE,RESOLVED,Я хочу найти музыку из одного сериала под названием Великолепный век . ( http://tureckie-seriali.com/351-velikolepnyy-vek-4-sezon-149-seriya.html время 58:48) заранее спасибо.,http://hazanda.com/ticket-6340,5014,833,2961,,2,3
6341,FALSE,OPEN, ,http://hazanda.com/ticket-6341,5015,,,,2,2
6342,FALSE,OPEN,Я хочу найти музыку из одного сериала под названием Великолепный век . ( http://tureckie-seriali.com/351-velikolepnyy-vek-4-sezon-149-seriya.html. время 58:48) заранее спасибо. ,http://hazanda.com/ticket-6342,5008,,,,2,4
6343,FALSE,OPEN, ,http://hazanda.com/ticket-6343,5016,,,,2,4
6344,TRUE,OPEN,https://vk.com/video4046098_456239056?api_access_key=4c073d196bc33278ff какая песня с 24 секунды? ,http://hazanda.com/ticket-6344,5017,,,,1,8
6345,FALSE,OPEN,https://vk.com/wall4046098_9625 трек играет на 9:18,http://hazanda.com/ticket-6345,5018,,2960,,4,16
6346,TRUE,CLOSED,Что за песня играет в презентации новых Apple AirPods ? ( https://www.youtube.com/watch?v=RdtHX15sXiU ),http://hazanda.com/ticket-6346,5019,833,2975,,3,18
6347,FALSE,CLOSED,ddd,http://hazanda.com/ticket-6347,5020,,,,2,
6348,FALSE,CLOSED,Что за песня играет из презентации новых Apple AirPods ? ,http://hazanda.com/ticket-6348,5020,,,,2,1
6349,FALSE,OPEN, Здравствуйте!,http://hazanda.com/ticket-6349,5021,,,,2,1
6350,FALSE,CLOSED,Интересует название трека из трейлера к фильму Gold (2016) реж. Стивен Гейган. ,http://hazanda.com/ticket-6350,5020,,,,3,3
6351,FALSE,CLOSED,Вначале трейлера так прекрасно кто-то поет....,http://hazanda.com/ticket-6351,5020,,,,2,4
6352,FALSE,CLOSED,Спасибо заранее! ,http://hazanda.com/ticket-6352,4810,833,2959,,4,4
6353,FALSE,OPEN,Привет всем кто знает название трека который звучит во время видео отпишите. Заранее спасибо,http://hazanda.com/ticket-6353,5022,,,,2,
6354,FALSE,CLOSED, https://www.youtube.com/watch?v=TcDBkoRAzS8#t=19.941,http://hazanda.com/ticket-6354,5023,,,,2,1
6355,FALSE,OPEN,,http://hazanda.com/ticket-6355,5023,,,,2,7
6356,FALSE,OPEN,i need this music on 1:52 ,http://hazanda.com/ticket-6356,4704,,,,2,3
6357,FALSE,CLOSED, ,http://hazanda.com/ticket-6357,5024,833,2958,,4,8
6358,FALSE,RESOLVED,,http://hazanda.com/ticket-6358,4874,43,2954,,3,4
6359,FALSE,REOPEN,1:52,http://hazanda.com/ticket-6359,5025,,,,3,8
6360,FALSE,RESOLVED,http://vk.com/wall-96594341_198582,http://hazanda.com/ticket-6360,5026,833,2955,,3,
6361,FALSE,CLOSED,музыка играет на 12:40 ))),http://hazanda.com/ticket-6361,5020,,,,1,1
6362,FALSE,OPEN,https://vk.com/video278876941_456239024,http://hazanda.com/ticket-6362,5027,,,,2,
6363,FALSE,CLOSED,НАЙдите мне трек пож,http://hazanda.com/ticket-6363,5028,,,,1,
6364,FALSE,CLOSED,помогите найти трек,http://hazanda.com/ticket-6364,5029,,,,1,
6365,FALSE,CLOSED,https://m.youtube.com/watch?v=OcLmwDuBNG4 найти музыку с этого видео звучит в конце,http://hazanda.com/ticket-6365,5030,,,,1,1
6366,FALSE,CLOSED, трек в конце видео и на 16 минуте,http://hazanda.com/ticket-6366,5031,,,,2,2
6367,FALSE,OPEN,Помогите узнать название музыки которая звучит на этом видио ссылка указана ниже.,http://hazanda.com/ticket-6367,5030,,,,4,6
6368,FALSE,OPEN,qwqws,http://hazanda.com/ticket-6368,5031,,,,3,1
6369,FALSE,REOPEN,В этом треке чувак поет какой то рэп что то среднее между SWAG и Trap стилем но не могу найти исполнителя пожалуйста помогите очень нужно найти трек ниже прикрепляю ссылку последняя надежда только на этот замечательный ресурс,http://hazanda.com/ticket-6369,5032,,,,2,7
6370,FALSE,RESOLVED,что за трек?,http://hazanda.com/ticket-6370,5033,833,2953,,1,2
6371,FALSE,CLOSED,Подскажите трек друзья),http://hazanda.com/ticket-6371,5020,,,,1,3
6372,FALSE,CLOSED,Какая песня играет в рекламе мамочки?,http://hazanda.com/ticket-6372,4810,,,,3,4
6373,FALSE,CLOSED,Милодия из рекламы мамочки,http://hazanda.com/ticket-6373,4517,,,,1,1
6374,FALSE,OPEN,музыка,http://hazanda.com/ticket-6374,4517,,,,3,
6375,FALSE,OPEN,Найдите пожалуйста милодию,http://hazanda.com/ticket-6375,5020,,,,3,3
6376,FALSE,CLOSED,https://vk.com/video278876941_456239024,http://hazanda.com/ticket-6376,5035,,,,1,2
6377,FALSE,CLOSED,трек из трейлера сериала мамочки на стс ,http://hazanda.com/ticket-6377,5035,,,,1,6
6378,FALSE,RESOLVED, Подскажите пожалуйста как называется песня с видео.,http://hazanda.com/ticket-6378,5034,43,2957,,2,6
6379,FALSE,CLOSED,https://vk.com/video?z=video37578204_456239026%2Fpl_cat_updates ,http://hazanda.com/ticket-6379,5035,833,2950,,3,5
6380,FALSE,OPEN,2:47,http://hazanda.com/ticket-6380,5036,,,,3,5
6381,FALSE,RESOLVED,май.15,http://hazanda.com/ticket-6381,5038,43,2956,,2,7
6382,FALSE,CLOSED,Песня которая играет у стримера Stray228 во время донатов,http://hazanda.com/ticket-6382,5039,,,,,
6383,TRUE,OPEN,https://vk.com/video?z=video-95212092_456239378%2Fpl_cat_updates,http://hazanda.com/ticket-6383,5019,,,,1,5
6384,TRUE,RESOLVED, https://vk.com/video?z=video-95212092_456239378%2Fpl_cat_updates,http://hazanda.com/ticket-6384,5039,833,2963,,1,
6385,FALSE,RESOLVED,подскажите трек? ,http://hazanda.com/ticket-6385,741,833,2964,,1,15
6386,FALSE,RESOLVED,срочно нужна песня,http://hazanda.com/ticket-6386,3937,833,2965,,1,12
6387,FALSE,RESOLVED,Здравствуйте я хочу узнать название песни,http://hazanda.com/ticket-6387,3937,833,2967,,1,3
6388,FALSE,OPEN,ПОДСКАЖИТЕ ПОЖАЛУЙСТА ТРЕК ,http://hazanda.com/ticket-6388,3283,,,,3,5
6389,FALSE,OPEN,скажите названия песен в начале и в конце серии,http://hazanda.com/ticket-6389,5040,,,,3,
6390,FALSE,RESOLVED,https://vk.com/im?sel=381661083&w=wall-66860138_218032_r218056,http://hazanda.com/ticket-6390,5041,833,2970,,1,5
6391,FALSE,OPEN,https://vk.com/im?sel=381661083&w=wall-66860138_218032_r218056,http://hazanda.com/ticket-6391,3744,,,,4,5
6392,FALSE,OPEN,https://vk.com/feed?z=video-66860138_169817217%2Fff72e2d3531fec98e1%2Fpl_post_-66860138_218032,http://hazanda.com/ticket-6392,5042,,,,2,1
6393,FALSE,RESOLVED,bag of shit,http://hazanda.com/ticket-6393,5043,833,2971,,2,5
6394,FALSE,RESOLVED,What a music at 3:05?,http://hazanda.com/ticket-6394,5044,833,2973,,2,2
6395,FALSE,CLOSED,123,http://hazanda.com/ticket-6395,5044,,,,1,
6396,FALSE,RESOLVED,скажите песню в конце серии,http://hazanda.com/ticket-6396,5045,712,2974,,2,1
6397,FALSE,OPEN,xz,http://hazanda.com/ticket-6397,5046,,,,2,2
6398,FALSE,CLOSED, https://vk.com/video?z=video-28135898_456251181%2Fpl_cat_updates,http://hazanda.com/ticket-6398,4990,712,2972,,3,6
6399,FALSE,RESOLVED,пожалуйста помогите найти песню) ,http://hazanda.com/ticket-6399,5043,712,2969,,2,7
6400,TRUE,OPEN,пожалуйста помогите найти)),http://hazanda.com/ticket-6400,5047,,,,2,9
6401,FALSE,CLOSED,What a music at 3:05?,http://hazanda.com/ticket-6401,3232,712,2968,,2,2
6402,TRUE,OPEN, В турецком сериале Любовь на прокат в 24 серии мелодия с 1:50 начинается найдите пожалуйста ?? ,http://hazanda.com/ticket-6402,5048,,,,2,4
6403,FALSE,OPEN,1234567890qwerty,http://hazanda.com/ticket-6403,5049,,,,2,2
6404,FALSE,OPEN,Помогите не могу найти название песни которая поёт женщина https://vk.com/im?sel=189231169&z=video-40070457_456239022%2Fa13c517d203271125d,http://hazanda.com/ticket-6404,5050,,,,2,1
6405,FALSE,OPEN,что за песня на 27:21,http://hazanda.com/ticket-6405,5030,,,,2,9
6406,FALSE,RESOLVED,https://www.youtube.com/watch?v=K0HPqiXhqJ8,http://hazanda.com/ticket-6406,5051,712,2966,,3,7
6407,FALSE,OPEN,подскажите вторую песню ,http://hazanda.com/ticket-6407,5053,,,,3,3
6408,FALSE,OPEN,полную версию можно?,http://hazanda.com/ticket-6408,3283,,,,2,2
6409,FALSE,OPEN,Трек,http://hazanda.com/ticket-6409,5054,,,,3,1
6410,TRUE,CLOSED,Хочу определить трек в видео ,http://hazanda.com/ticket-6410,5019,,,,1,4
6411,FALSE,OPEN,Хочу узнать трек который начинается с 45.30 минуты здесь https://www.youtube.com/watch?v=lQmWsl2N0UE,http://hazanda.com/ticket-6411,5056,,,,3,
6412,TRUE,OPEN,https://www.youtube.com/watch?v=0r5V8NUx_Sc чо за трек 7:08 ,http://hazanda.com/ticket-6412,5055,,,,2,6
6413,FALSE,RESOLVED, https://www.youtube.com/watch?v=0r5V8NUx_Sc 7:11 чо за трек,http://hazanda.com/ticket-6413,5057,833,2976,,1,2
6414,FALSE,RESOLVED, ,http://hazanda.com/ticket-6414,5064,833,2977,,2,1
6415,FALSE,OPEN,ТРЕК PLZ,http://hazanda.com/ticket-6415,2172,,,,5,3
6416,FALSE,OPEN,https://vk.com/open__fire?z=video-95212092_456239368%2Faac2fa36853fde87a7%2Fpl_wall_-95212092,http://hazanda.com/ticket-6416,5065,,,,2,
